17614	190562088	-	-	-	
17614	282231804	-	-	-	
17614	384300712	-	-	-	
17614	196711618	-	-	-	
17614	182306942	-	-	-	
17614	185837928	-	-	-	
17614	186847134	-	-	-	
17614	187249852	-	-	-	
17614	268136526	-	-	-	
17614	325766445	-	-	-	
17614	182233477	-	-	-	
17614	389194106	-	-	-	
17614	366590636	-	-	-	
39234	455933463	-	-	-	
17614	186394863	-	-	-	
17614	182725362	-	-	-	
17614	459474956	-	-	-	
17614	182269440	-	-	-	
17614	224264346	-	-	-	
13554	324999194	-	-	-	
17614	188801437	-	-	-	
17614	320597966	-	-	-	
17614	183392739	-	-	-	
17614	238479965	-	-	-	
17614	344552980	-	-	-	
17614	239262484	-	-	-	
17614	422904451	-	-	-	
17614	293513596	-	-	-	
39234	428135703	-	-	-	
17614	320115916	-	-	-	
17614	209145214	-	-	-	
17614	236739263	-	-	-	
17614	192552328	-	-	-	
17614	459462970	-	-	-	
17614	407067815	-	-	-	
17614	350014833	-	-	-	
17614	182318914	-	-	-	
17614	398633576	-	-	-	
17614	450840684	-	-	-	
17614	228663323	-	-	-	
17614	188272038	-	-	-	
13554	171762628	-	-	-	
17614	405748183	-	-	-	
17614	409631298	-	-	-	
17614	327443530	-	-	-	
17614	415793497	-	-	-	
39234	452693731	-	-	-	
39234	461613681	-	-	-	
39234	455933410	-	-	-	
17614	240429199	-	-	-	
39234	438177413	-	-	-	
17614	335039570	-	-	-	
17614	453156514	-	-	-	
17614	405315168	-	-	-	
13554	421755745	-	-	-	
17614	295035913	-	-	-	
39234	367490765	-	-	-	
17614	334749912	-	-	-	
17614	333147744	-	-	-	
17614	249762698	-	-	-	
17614	356256107	-	-	-	
17614	301535743	-	-	-	
17614	364431536	-	-	-	
17614	223876255	-	-	-	
17614	182355935	-	-	-	
17614	455036356	-	-	-	
39234	456296056	-	-	-	
17614	183389128	-	-	-	
17614	453590594	-	-	-	
39234	458489037	-	-	-	
17614	193902820	-	-	-	
39234	460072489	-	-	-	
17614	94149136	-	-	-	
17614	312036403	-	-	-	
17614	203385937	-	-	-	
17614	367203310	-	-	-	
17614	248711205	-	-	-	
17614	416864165	-	-	-	
39234	458862057	-	-	-	
17614	367675959	-	-	-	
17614	302714302	-	-	-	
17614	398466802	-	-	-	
17614	126268247	-	-	-	
17614	101001756	-	-	-	
17614	182270445	-	-	-	
17614	258309501	-	-	-	
13554	323963378	-	-	-	
13554	393360487	-	-	-	
17614	362428296	-	-	-	
17614	187740104	-	-	-	
17614	459614015	-	-	-	
17614	388662220	-	-	-	
13554	436810098	-	-	-	
13554	406947140	-	-	-	
17614	212604447	-	-	-	
17614	392738818	-	-	-	
17614	182186576	-	-	-	
17614	210773576	-	-	-	
17614	403638073	-	-	-	
17614	182556029	-	-	-	
17614	329445879	-	-	-	
13554	158669807	-	-	-	
39234	274750840	-	-	-	
17614	267665570	-	-	-	
39234	459729016	-	-	-	
39234	398207688	-	-	-	
17614	227423815	-	-	-	
13554	317154506	-	-	-	
13554	131145208	-	-	-	
17614	313949111	-	-	-	
17614	452347477	-	-	-	
17614	442185350	-	-	-	
17614	392413686	-	-	-	
17614	243434914	-	-	-	
17614	365864392	-	-	-	
17614	206106196	-	-	-	
17614	207133539	-	-	-	
17614	201189388	-	-	-	
39234	457970083	-	-	-	
17614	379739202	-	-	-	
13554	82096783	-	-	-	
17614	263097229	-	-	-	
17614	241601949	-	-	-	
39234	451475593	-	-	-	
39234	267480408	-	-	-	
17614	187739179	-	-	-	
39234	453127719	-	-	-	
17614	243733410	-	-	-	
17614	91965070	-	-	-	
17614	182221445	-	-	-	
17614	182186558	-	-	-	
17614	398488212	-	-	-	
13554	457693229	-	-	-	
13554	434219035	-	-	-	
17614	186764234	-	-	-	
39234	442252381	-	-	-	
17614	395547555	-	-	-	
17614	348011414	-	-	-	
39234	451475586	-	-	-	
17614	294863538	-	-	-	
17614	357055872	-	-	-	
17614	430165385	-	-	-	
17614	182221433	-	-	-	
17614	182221438	-	-	-	
39234	450571654	-	-	-	
17614	377282019	-	-	-	
17614	329022172	-	-	-	
17614	301834397	-	-	-	
17614	336282701	-	-	-	
17614	193505813	-	-	-	
39234	457585001	-	-	-	
17614	182233445	-	-	-	
17614	348238088	-	-	-	
17614	183955539	-	-	-	
39234	442107558	-	-	-	
17614	456313351	-	-	-	
17614	94571158	-	-	-	
39234	437848235	-	-	-	
17614	425821006	-	-	-	
17614	187825590	-	-	-	
13554	164504779	-	-	-	
17614	189683544	-	-	-	
17614	227291418	-	-	-	
17614	182485174	-	-	-	
13554	130711718	-	-	-	
17614	183896627	-	-	-	
17614	362840951	-	-	-	
13554	77994726	-	-	-	
17614	237862547	-	-	-	
17614	92725246	-	-	-	
17614	354628537	-	-	-	
17614	268810798	-	-	-	
17614	188103237	-	-	-	
17614	457710220	-	-	-	
17614	356474428	-	-	-	
17614	185125157	-	-	-	
17614	439821978	-	-	-	
17614	287953249	-	-	-	
17614	398043170	-	-	-	
17614	458301015	-	-	-	
17614	370133152	-	-	-	
17614	185451260	-	-	-	
17614	182245419	-	-	-	
39234	436919256	-	-	-	
13554	81513298	-	-	-	
13554	459729312	-	-	-	
17614	190731388	-	-	-	
17614	237776033	-	-	-	
17614	193336428	-	-	-	
17614	435794578	-	-	-	
17614	378742933	-	-	-	
17614	406871463	-	-	-	
17614	440053852	-	-	-	
39234	461975877	-	-	-	
17614	327225211	-	-	-	
17614	221213252	-	-	-	
17614	281419043	-	-	-	
17614	403508898	-	-	-	
17614	462260845	-	-	-	
13554	76548926	-	-	-	
13554	327003419	-	-	-	
17614	355014076	-	-	-	
13554	422890997	-	-	-	
17614	302789843	-	-	-	
39234	445783309	-	-	-	
17614	197160761	-	-	-	
17614	258192850	-	-	-	
17614	199088539	-	-	-	
17614	358283386	-	-	-	
17614	428284477	-	-	-	
17614	186524648	-	-	-	
17614	438794090	-	-	-	
17614	432334459	-	-	-	
39234	459193995	-	-	-	
17614	185176632	-	-	-	
13554	127913775	-	-	-	
17614	435879958	-	-	-	
17614	438159817	-	-	-	
17614	358584629	-	-	-	
17614	435084258	-	-	-	
17614	182654552	-	-	-	
17614	405376096	-	-	-	
17614	182414883	-	-	-	
17614	230617714	-	-	-	
17614	92497086	-	-	-	
17614	391327298	-	-	-	
13554	99430610	-	-	-	
39234	347041167	-	-	-	
17614	348253699	-	-	-	
17614	419110636	-	-	-	
17614	440940242	-	-	-	
17614	428042140	-	-	-	
17614	229604795	-	-	-	
17614	441809750	-	-	-	
17614	212930526	-	-	-	
17614	439914285	-	-	-	
17614	455457479	-	-	-	
17614	186524621	-	-	-	
17614	442895669	-	-	-	
17614	454398618	-	-	-	
17614	316700551	-	-	-	
17614	186715385	-	-	-	
17614	452923107	-	-	-	
39234	452534359	-	-	-	
17614	284206495	-	-	-	
17614	217812593	-	-	-	
17614	426150329	-	-	-	
17614	184316040	-	-	-	
17614	460534873	-	-	-	
17614	305971799	-	-	-	
17614	182341239	-	-	-	
17614	412923663	-	-	-	
17614	456553025	-	-	-	
17614	187874651	-	-	-	
17614	204731264	-	-	-	
17614	183642397	-	-	-	
17614	422723091	-	-	-	
