17614	190562088	-	-	-	
17614	182317600	-	-	-	
17614	182283746	-	-	-	
17614	282231804	-	-	-	
17614	182207191	-	-	-	
17614	384300712	-	-	-	
17614	96849627	-	-	-	
17614	182306942	-	-	-	
39234	453067509	-	-	-	
17614	208279891	-	-	-	
17614	411525531	-	-	-	
17614	336411109	-	-	-	
13554	412195176	-	-	-	
17614	400348025	-	-	-	
17614	296778052	-	-	-	
17614	268136526	-	-	-	
17614	182233477	-	-	-	
17614	389194106	-	-	-	
17614	352147676	-	-	-	
17614	190838288	-	-	-	
17614	186394863	-	-	-	
17614	182725362	-	-	-	
17614	183655607	-	-	-	
17614	426319923	-	-	-	
17614	277118733	-	-	-	
17614	182269440	-	-	-	
17614	184210420	-	-	-	
17614	423246980	-	-	-	
17614	329194909	-	-	-	
17614	192514070	-	-	-	
13554	439779903	-	-	-	
17614	373883734	-	-	-	
17614	182978361	-	-	-	
17614	284844558	-	-	-	
13554	324999194	-	-	-	
17614	182318947	-	-	-	
17614	320597966	-	-	-	
17614	183392739	-	-	-	
17614	427103760	-	-	-	
17614	238479965	-	-	-	
39234	451329446	-	-	-	
17614	239262484	-	-	-	
17614	279935158	-	-	-	
694	236273668	-	-	-	
17614	286774638	-	-	-	
17614	293513596	-	-	-	
17614	422904451	-	-	-	
17614	183546493	-	-	-	
17614	393752954	-	-	-	
39234	428135703	-	-	-	
17614	209145214	-	-	-	
17614	451769942	-	-	-	
17614	192552328	-	-	-	
17614	348925649	-	-	-	
17614	350014833	-	-	-	
17614	427907509	-	-	-	
17614	450853998	-	-	-	
17614	182318914	-	-	-	
17614	209349227	-	-	-	
17614	137707348	-	-	-	
17614	430237590	-	-	-	
17614	398633576	-	-	-	
39234	440660447	-	-	-	
13554	322119128	-	-	-	
17614	188802782	-	-	-	
17614	450840684	-	-	-	
13554	421945137	-	-	-	
17614	405748183	-	-	-	
17614	182306953	-	-	-	
17614	409631298	-	-	-	
17614	386195930	-	-	-	
17614	367865353	-	-	-	
17614	341981274	-	-	-	
17614	367396161	-	-	-	
17614	183080875	-	-	-	
17614	203407819	-	-	-	
17614	327443530	-	-	-	
17614	434398935	-	-	-	
17614	191960213	-	-	-	
17614	415793497	-	-	-	
17614	238251944	-	-	-	
17614	185824631	-	-	-	
39234	453031568	-	-	-	
17614	187223237	-	-	-	
39234	452693731	-	-	-	
17614	239958383	-	-	-	
17614	420700786	-	-	-	
17614	390762818	-	-	-	
17614	252967325	-	-	-	
13554	402824098	-	-	-	
17614	203323633	-	-	-	
17614	186189840	-	-	-	
17614	452035556	-	-	-	
13554	89411549	-	-	-	
17614	384467297	-	-	-	
17614	240429199	-	-	-	
39234	438177413	-	-	-	
17614	335039570	-	-	-	
17614	184643468	-	-	-	
17614	300028415	-	-	-	
17614	182486437	-	-	-	
17614	453156514	-	-	-	
17614	405315168	-	-	-	
17614	182738640	-	-	-	
13554	421755745	-	-	-	
39234	367490765	-	-	-	
13554	76415768	-	-	-	
17614	95694752	-	-	-	
17614	187225829	-	-	-	
17614	238514821	-	-	-	
39234	451991185	-	-	-	
17614	205528677	-	-	-	
17614	333147744	-	-	-	
17614	187175089	-	-	-	
17614	249762698	-	-	-	
17614	189813286	-	-	-	
17614	356256107	-	-	-	
17614	301535743	-	-	-	
17614	245216215	-	-	-	
17614	364431536	-	-	-	
17614	266232750	-	-	-	
17614	396982788	-	-	-	
17614	223876255	-	-	-	
17614	186441747	-	-	-	
17614	182355935	-	-	-	
17614	283063652	-	-	-	
17614	337966410	-	-	-	
17614	310299121	-	-	-	
17614	193902820	-	-	-	
17614	430250518	-	-	-	
17614	255969482	-	-	-	
17614	187225863	-	-	-	
17614	298479176	-	-	-	
17614	312036403	-	-	-	
17614	94149136	-	-	-	
17614	213342645	-	-	-	
17614	372026246	-	-	-	
17614	367203310	-	-	-	
17614	434482803	-	-	-	
13554	318550024	-	-	-	
13554	376805757	-	-	-	
17614	416864165	-	-	-	
17614	276706670	-	-	-	
17614	182366601	-	-	-	
17614	302714302	-	-	-	
17614	398466802	-	-	-	
17614	183066554	-	-	-	
17614	189202858	-	-	-	
17614	200044393	-	-	-	
17614	101001756	-	-	-	
17614	182270445	-	-	-	
17614	452096540	-	-	-	
17614	258309501	-	-	-	
13554	393360487	-	-	-	
13554	323963378	-	-	-	
17614	323547152	-	-	-	
13554	408469529	-	-	-	
17614	408342278	-	-	-	
39234	349837789	-	-	-	
17614	187740104	-	-	-	
17614	194937349	-	-	-	
17614	416325916	-	-	-	
17614	182209774	-	-	-	
